text,counter text,label,sa
"_TWITTER-ENTITY_ nope , this one is pretty good , but I have others so #ItDoesntEvenMatter
","Nah, this one aight, but I got others so #ItAintEvenMatter",1,1
"â _TWITTER-ENTITY_ : Loren & Kirah trying come crazy â , FOHâ
","""Loren and Kirah are attempting some crazy stuff, get out of here.""",1,0
"Hey dose anyone want a job at Herrington harbor south on the weekends from 10-6 let me no
","Aye, anybody lookin' for a gig at Herrington Harbor South on the weekends from 10-6? Hit me up.",1,1
"_TWITTER-ENTITY_ oh my gosh yes . she has gotten worse
",_TWITTER-ENTITY_ oh lawd yea. she done got even worse.,0,1
"_TWITTER-ENTITY_ lol I've tried that . Works for a while then after you've stopped long enough you'll want them again . Good luck !
","_TWITTER-ENTITY_ lol I done tried that. It work for a lil bit then after you quit long enough, you gon' want 'em again. Good luck!",1,1
"You better hope I don't see you anytime soon . It may not end well for you . #jerk #norespect
",You best be prayin' I don't catch you slippin' no time soon. Might not go too good for you. #fool #aintgotnorespect,0,1
"_TWITTER-ENTITY_ it's the worst
","_TWITTER-ENTITY_, it's the pits.",1,1
"Just wanna go home and cuddle with babe .
",Just wanna get home and snuggle with my boo.,0,1
"I'll give love another chance . Now to get a girl !
",Finna give love another shot. Now to get a shawty!,1,1
"Really not looking forward to driving in the morning with all this bad weather
",Really ain't lookin' forward to hittin' the road in the mornin' with all this messed up weather.,0,1
"_TWITTER-ENTITY_ I wish I could go this year , :/ it was awesome last year
","_TWITTER-ENTITY_ Wish I could slide through this year, :/ it was lit last year.",1,1
"_TWITTER-ENTITY_ or ur just gay
",Either _TWITTER-ENTITY_ or you just gay.,1,1
"now that _TWITTER-ENTITY_ is movin back to NYC there won't be anyone to carry me outta the bar now lol
","now that _TWITTER-ENTITY_ is movin' back to NYC, ain't gon' be nobody to carry me out the bar now, lol",0,1
"I wanna be like _TWITTER-ENTITY_ when I grow up
",I want to be like _TWITTER-ENTITY_ when I grow up.,0,0
"My phone didn't charge
",My phone ain't charge.,0,1
"_TWITTER-ENTITY_ glad I could help
",_TWITTER-ENTITY_ happy I could lend a hand,1,1
"That was the most prepped for a chem quiz I've ever been and I still didn't know how to do half to problems #Fthis
","Been studying hard as hell for that chem quiz, still couldn't figure out half the problems. #Fthis",0,1
"I love how the first thing Nate says to me when I walk in is \I can see your asscheeks through your pants "" I love the people I work with ""
","I love how first thing Nate say to me when I walk in is ""I can see your asscheeks through your pants"". I love the folk I work with.",1,1
"_TWITTER-ENTITY_ i wish i could i have noway there
",_TWITTER-ENTITY_ I wish I could but I ain't got no way there,0,1
"Not being able to go sledding because I have softball is not making me a happy girl âï¸
","Can't hit the sledding cause I got softball, ain't got me feelin' good ❄️",0,1
"In Virginia . Feeling depressed ... already missing _TWITTER-ENTITY_ and Asher bebe .
",In Virginia. Feelin' down... already missin' _TWITTER-ENTITY_ and Asher baby.,0,1
"But i already miss him so much
","But I already miss him so much
(Translation is the same, as this sentence does not contain any words or phrases that would be specifically changed in African-American Vernacular English).",0,1
"Get hit with that no text back again #mylife
",Just got hit with that no text back again #mylife,0,1
"_TWITTER-ENTITY_ yes you did don't lie to me lol
","_TWITTER-ENTITY_ yeah you did, quit frontin' on me lol",0,1
"nap & then back to studying .
","Finna take a nap, then get back to hittin' them books.",0,1
"Had a good time today wiff baby _TWITTER-ENTITY_ and bros tmac and cody also happy early one year anniversary baby 8-3-12
","Had a lit day today wiff baby _TWITTER-ENTITY_ and bros tmac and cody, also happy early one year anniversary baby 8-3-12",1,1
"When you still love someone and they have a girlfriend .. #worstfeeling #imissyou
",When you still feelin' for someone and they got a girl .. #worstfeeling #imissyou,0,1
"Never been so hungry in my lifeeee ....
","Ain't never been this hungry in my whole life, yo....",0,1
"Feel like shit and I don't wanna go to work . And its my first week ugh
","Feel like crap and I ain't feelin' goin' to work. And it's my first week, smh.",0,1
"Dexter tonight my night has been made
","Finna watch Dexter tonight, my night's bout to be lit.",1,1
"Seriously ... 1:00 please hurry
",For real tho...1:00 need to hurry up.,0,1
"I am so mad
",I'm real heated right now.,0,1
"Emma's coming home today
",Emma finna come home today.,1,1
"_TWITTER-ENTITY_ love you sweetpea
",_TWITTER-ENTITY_ love you boo,1,1
"After a month in England , it feels great to finally be back in the USA
","After spending a month in England, it's feelin' real good to be back in the States.",1,1
"Can't wait to spend the evening with _TWITTER-ENTITY_ and the seriously most adorable nugget
",Can't wait to chill this evening with _TWITTER-ENTITY_ and the cutest lil' nugget for real.,1,1
"Cinnamon gum is my favorite
",Cinnamon gum be my favorite.,1,1
"_TWITTER-ENTITY_ I'm losing sleep over all this excitement .
",_TWITTER-ENTITY_ I ain't catchin' no sleep with all this hype.,0,1
"Don't favorite my tweets when I'm suppose to be mad at you because than I see your Avi and can't help but not be mad anymore .
","Don't be favoriting my tweets when I'm meant to be mad at you, cause then I see your Avi and can't help but to not be mad no more.",0,1
"I'm so thankful to have such an amazing boyfriend _TWITTER-ENTITY_
",I'm so blessed to have such an awesome boyfriend _TWITTER-ENTITY_,1,1
"The new frosty waffle cone is #amazing
",The new frosty waffle cone is hella dope.,1,1
"_TWITTER-ENTITY_ omg thank youâº
","_TWITTER-ENTITY_ oh my goodness, thank you ☺",1,1
"And then she said ' you're dead becca this is just a dream . You're never waking up ' hahah . Thanks bitch .
","And then she was like ' you dead Becca, this just a dream. You ain't never wakin' up' hahah. Thanks, hoe.",1,1
"_TWITTER-ENTITY_ YOU TOO ! While we're basking in our victory but you do you BOO BOO be fabulous ... Go ahead it's working for ya
","_TWITTER-ENTITY_ YOU TOO! While we out here revelin' in our victory, you keep doin' you BOO BOO, keep bein' fabulous... Go 'head, it's workin' for ya.",1,1
"Cuddle with me please .....
","Come snuggle up with me, please.....",0,1
"I'm on one this week .
",I'm on one dis week.,0,1
"My dog is the best cuddler
",My dog the best at cuddlin',1,1
"The only thing that could've made this weekend better was a wvu win
",Only thing coulda made this weekend better was a WVU victory.,0,1
"So blonde . In love
",So blonde. So in love.,1,1
"I remember when I liked #oomf A LOT . #WhatWasIThinking
",I remember when I was really feelin' #oomf. #WhatWasIGoinThru,1,1
"I love you . And our lipgloss will always be poppin '
",I got mad love for you. And our lipgloss gon' always be poppin'.,1,1
"Yay got a walking buddy for my 11am classes TR âº
","Ayye, got me a walkin' homie for my 11am classes Tuesdays and Thursdays 😊",1,1
"_TWITTER-ENTITY_ my daughter got a top student In her school she got an award
","@_TWITTER-ENTITY_ my baby girl topped her class at school, she bagged herself an award.",1,1
"Like , I didn't know it was you sending me the text ...?
","Like, I ain't know it was you who was texts'n me...?",0,1
"Chipotle down . Wish I could nap 3 more hours of work
",Chipotle closed. Wish I could catch a few more z's. Still got 3 hours left on the clock.,0,1
"I thought we were good enough friends that you could tell me what's wrong .. But apparently not .
",I thought we was tight enough that you could let me know what's up.. But guess not.,0,1
"And .... home
","And ... home
Translate this tweet to African-American Vernacular English (AAVE)

And ... crib",1,1
"I get to see Katie in an hour and a half
",Finna see Katie in bout an hour an' a half.,1,1
"_TWITTER-ENTITY_ I'm not asleep
",_TWITTER-ENTITY_ I ain't sleepin',1,1
"Why does it have to be this cold
",Why it gotta be this cold,0,1
"My head is pounding ! Holy fuck
",My head bangin'! Lawd have mercy.,1,1
"Wait why'd miggy peal at the bottom f the fifth ? â¾
","Wait, why did Miggy bail at the bottom of the fifth? ⚾️",0,1
"_TWITTER-ENTITY_ thanks girl
",_TWITTER-ENTITY_ thanks sis,1,1
"Can't wait to be home this weekend
",Can't wait to get home this weekend.,1,1
"_TWITTER-ENTITY_ I can't
",_TWITTER-ENTITY_ I just can't,1,1
"I absolutely love it when my mom makes Kelsey actually do something instead of me
",I sho' do love it when my mama make Kelsey actually do somethin' 'stead of me.,1,1
"I fell in love with #Jesus , because he loved me when I couldn't love myself
","I fell in love with #Jesus, cause he loved me when I couldn't even love myself.",1,1
"_TWITTER-ENTITY_ now I get to watch you #LoveToW atchYouWalkAway #lesbihonest
",Now I get to peep you #LoveToWatchYouWalkAway #lesbihonest,1,1
"_TWITTER-ENTITY_ I actually think everyone in New York is sleeping except me and you
",_TWITTER-ENTITY_ I for real think ain't nobody in New York awake 'cept me and you,0,1
"_TWITTER-ENTITY_ yessss bbg we will be hole after eating chicken Annie's or where ever we are goin to eat
","_TWITTER-ENTITY_ yuppp boo, we gon' be full as hell after eatin' at Chicken Annie's or wherever we end up eatin'.",1,1
"_TWITTER-ENTITY_ yeah let's do it
",_TWITTER-ENTITY_ yeah let's get it poppin',1,1
"It's funny when people think I'm gonna share my good with them #no
",It's funny when folks think I'm 'bout to share my stuff with them #nah,1,1
"She's the reason I can't bring boys over all my boyfriends get a look
","She why I can't have boys over, all my boyfriends catchin' a glimpse.",0,1
"Signed up for race for the cure
",Signed up for race for the cure.,1,1
"_TWITTER-ENTITY_ I will probably regret this tweet Saturday when I'm on helping hands
",Imma prolly regret this tweet on Saturday when I'm on helpin' hands _TWITTER-ENTITY_,1,1
"â _TWITTER-ENTITY_ : #WelcomeToMySchoolWhere we are the best High school mascot in the nation ! â finally a positive tweet about chs ! #thankyou
","""_TWITTER-ENTITY_: #WelcomeToMySchoolWhere we got the flyest High school mascot in the nation!"" At last, a positive tweet about chs! #preciateit",1,1
"_TWITTER-ENTITY_ forsure girl , absolutely love that band & that song ! I miss you we need to hangout sometime soon
","_fo sho girl, definitely feelin' that band & that song! Missin' you, we gotta chill sometime soon.",1,1
"Whenever I get my paycheck An hour after I get my paycheck Fuck bills ..
",Whenever I be gettin' my paycheck An hour after I fetch my paycheck Screw bills ..,1,1
"_TWITTER-ENTITY_ so thank me
",_TWITTER-ENTITY_ better thank me.,1,1
"I do not feel well
",I ain't feelin' too good.,0,1
"i saw you on Black Friday and you're really fun to talk to ! I think you were at the table when I faked slapped JP with paint
",I saw you on Black Friday and you mad cool to chop it up with! Think you was at the table when I playfully smacked JP with paint.,1,1
"#tweetYourHeight like 5'4 a very nice height lol
","Bout 5'4, a real cool height lol #tweetYourHeight",1,1
"So happy I chose Greek life !! #uiffr13
",So glad I picked Greek life !! #uiffr13,1,1
"If someone brought me tea right now , I'd love you foreverâºï¸
","If somebody brought me some tea right now, I'd love you forever, you feel me?",1,1
"_TWITTER-ENTITY_ I'll just talk to you tomorrow , night
","_TWITTER-ENTITY_ I'ma holla at you tomorrow, night.",1,1
"White people these days
",These white folks nowadays,0,1
"Why tf am I not asleep ?
",Why on earth am I not asleep?,0,0
"I can't go anywhere without my naked palettes
",I ain't goin' nowhere without my naked palettes.,1,1
"_TWITTER-ENTITY_ we can't hear u Liam #1DDayLive
",_TWITTER-ENTITY_ we can't hear ya Liam #1DDayLive,0,1
"_TWITTER-ENTITY_ I do too
",_TWITTER-ENTITY_ I do too,1,1
"They decorated and got me clams and lobster â¤
",They fixed up the place and got me clams and lobster 🥰,1,1
"I have no one to blame but myself ... when the toilet paper is not replaced in one of my bathrooms #Damnit
",Ain't got nobody to fault but me... when the toilet paper ain't replaced in one of my bathrooms #Damnit,0,1
"Knowing _TWITTER-ENTITY_ will still visit me even though I have a psycho little brother >>>>>>>>> #BraveSoldier #BestBoyfriend
",Knowing _TWITTER-ENTITY_ still gon' come see me even though I got a crazy lil' bro >>>>>>>>> #BraveSoldier #BestBoyfriend,1,1
"_TWITTER-ENTITY_ I'm dying over here just imagining _TWITTER-ENTITY_ freaking out over tuna at one of those tuna auctions
",_TWITTER-ENTITY_ I'm over here dyin' just imaginin' _TWITTER-ENTITY_ losin' it over some tuna at one of them tuna auctions,1,1
"Why the fuck can't I stay asleep
",Why the hell can't I stay asleep,0,1
"Watching Ray for the 20th time this month !
",Watching the movie Ray for the 20th time this month!,0,0
"â _TWITTER-ENTITY_ : Keairra yo mama nasty asl gettin nat nasteryâ
","""TWITTER-ENTITY: Keairra, your mother is extremely unpleasant, engaging in distasteful behaviors.""",0,0
"Tonight was pretty fucking great â
","Tonight was mad lit, fam ✌️",1,1
"Chris Tucker goofy talmbout MJ
","Chris Tucker is joking around, talking about Michael Jackson.",0,0
"_TWITTER-ENTITY_ okay good
",_TWITTER-ENTITY_ aight cool,1,1
"_TWITTER-ENTITY_ okay good
",_TWITTER-ENTITY_ aight cool,1,1
"#MiddleSchoolMemories _TWITTER-ENTITY_ wasn't there
",#MiddleSchoolMemories _TWITTER-ENTITY_ ain't been there,1,1
"I just never know what to think anymore .. #confusion #stupiddd
",I just don't know what to think no more.. #confusion #stupiddd,0,1
"wish I went to PA to visit my aunt today but of corse I had work
",Wish I hit up PA to chill with my aunty today but you know I had that grind.,0,1
"_TWITTER-ENTITY_ Lmfao !!!!! You stay eating ole hungry ass !
","You're always eating, you're so hungry!",1,0
"_TWITTER-ENTITY_ thanks Frances love you too
","_TWITTER-ENTITY_ preciate it Frances, love ya too",1,1
"I don't even live here anymore
",I ain't even stayin' here no more.,1,1
"I hate doing laundry .
",I hate doin' laundry.,0,1
"COTTAGE CHEESE IN A BOWL
",Cottage cheese up in a bowl.,1,1
"Seriously my flight has been delayed two and a half hours #ijustwannagohome
","For real, my flight been delayed two and a half hours #ijustwannagohome",0,1
"F**k _TWITTER-ENTITY_ and _TWITTER-ENTITY_ money hungry and sad f**ked up everything that made u great boycotting #XboxOne until its fixed
","Man, screw _TWITTER-ENTITY_ and _TWITTER-ENTITY_ old money hungry selves done ruined everything that made y'all great. Ain't messin' with #XboxOne till it's fixed.",0,1
